position,institution,ubication,num_conv,n_vac,wage,begin_date,end_date
"PROFESIONAL EN TECNOLOGÍA MÉDICA CON MENCIÓN EN TERAPIA FÍSICA, OCUPACIONAL O DE LENGUAJE PARA CEBE  CONTUMAZÁ
",UNIDAD DE GESTION EDUCATIVA LOCAL CONTUMAZA,CAJAMARCA - CONTUMAZA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-10,1,"S/. 2,814.19",24/09/2024,07/10/2024
"PSICOLOGO
",UNIDAD DE GESTION EDUCATIVA LOCAL JAEN,CAJAMARCA - SAN FELIPE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-10,1,"S/. 2,614.19",24/09/2024,07/10/2024
"ESPECIALISTA EN PRESUPUESTO
",UNIDAD EJECUTORA SALUD SAN IGNACIO,CAJAMARCA - SAN IGNACIO,D.LEG 1057 - DETERMINADO (SUPLENCIA)-15,1,"S/. 4,000.00",24/09/2024,07/10/2024
"TÉCNICO/A EN ENFERMERÍA
",UNIDAD EJECUTORA SALUD SAN IGNACIO,CAJAMARCA - SAN IGNACIO,D.LEG 1057 - INDETERMINADO-14,1,"S/. 1,800.00",24/09/2024,07/10/2024
"OBSTETRA
",UNIDAD EJECUTORA SALUD SAN IGNACIO,CAJAMARCA - LA COIPA,D.LEG 1057 - INDETERMINADO-14,1,"S/. 2,900.00",24/09/2024,07/10/2024
"ANALISTA DE DATOS
",HOSPITAL GENERAL JAEN,CAJAMARCA - JAEN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-07,1,"S/. 3,500.00",23/09/2024,04/10/2024
"ADMISIONISTA
",HOSPITAL GENERAL JAEN,CAJAMARCA - JAEN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-07,1,"S/. 1,800.00",23/09/2024,04/10/2024
"ABOGADO
",HOSPITAL GENERAL JAEN,CAJAMARCA - JAEN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-07,1,"S/. 4,000.00",23/09/2024,04/10/2024
"ABOGADO (A)
",UNIDAD EJECUTORA SALUD SAN IGNACIO,CAJAMARCA - SAN IGNACIO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-13,1,"S/. 2,100.00",23/09/2024,04/10/2024
"MEDICO ESPECIALISTA EN PSIQUIATRIA
",HOSPITAL GENERAL JAEN,CAJAMARCA - JAEN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-07,1,"S/. 8,184.00",23/09/2024,04/10/2024
"MEDICO ESPECIALISTA EN PEDIATRIA
",HOSPITAL GENERAL JAEN,CAJAMARCA - JAEN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-07,3,"S/. 7,300.00",23/09/2024,04/10/2024
"MEDICO ESPECIALISTA EN PEDIATRIA
",HOSPITAL GENERAL JAEN,CAJAMARCA - JAEN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-07,1,"S/. 8,184.00",23/09/2024,04/10/2024
"TÍTULO DE MÉDICO CIRUJANO.
",HOSPITAL GENERAL JAEN,CAJAMARCA - JAEN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-07,1,"S/. 6,000.00",23/09/2024,04/10/2024
"TÍTULO DE MÉDICO CIRUJANO.
",HOSPITAL GENERAL JAEN,CAJAMARCA - JAEN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-07,2,"S/. 6,500.00",23/09/2024,04/10/2024
"TÉCNICO EN FARMACIA
",HOSPITAL GENERAL JAEN,CAJAMARCA - JAEN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-07,1,"S/. 1,800.00",23/09/2024,04/10/2024
"TÉCNICO EN ELECTRONICO
",HOSPITAL GENERAL JAEN,CAJAMARCA - JAEN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-07,1,"S/. 2,700.00",23/09/2024,04/10/2024
"TECNICOS EN ENFERMERÍA
",HOSPITAL GENERAL JAEN,CAJAMARCA - JAEN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-07,2,"S/. 1,800.00",23/09/2024,04/10/2024
"TO MÉDICO ESPECIALISTA ENDOCRINOLOGO
",HOSPITAL GENERAL JAEN,CAJAMARCA - JAEN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-07,1,"S/. 7,300.00",23/09/2024,04/10/2024
"TO MÉDICO ESPECIALISTA EMERGENCIOLOGO
",HOSPITAL GENERAL JAEN,CAJAMARCA - JAEN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-07,2,"S/. 8,184.00",23/09/2024,04/10/2024
"TO ENFERMERA ESPECIALISTA EN ONCOLOGIA
",HOSPITAL GENERAL JAEN,CAJAMARCA - JAEN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-07,1,"S/. 4,983.00",23/09/2024,04/10/2024
"TECNÓLOGO MÉDICO EN TERAPIA DE LENGUAJE
",HOSPITAL GENERAL JAEN,CAJAMARCA - JAEN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-07,1,"S/. 4,412.00",23/09/2024,04/10/2024
"TECNÓLOGO MÉDICO EN LABORATORIO CLINICO Y ANATOMIA PATOLOGICA
",HOSPITAL GENERAL JAEN,CAJAMARCA - JAEN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-07,1,"S/. 4,412.00",23/09/2024,04/10/2024
"TECNOLOGO MEDICO EN RADIOLOGIA
",HOSPITAL GENERAL JAEN,CAJAMARCA - JAEN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-07,1,"S/. 4,412.00",23/09/2024,04/10/2024
"TECNICO ADMINISTRATIVO
",HOSPITAL GENERAL JAEN,CAJAMARCA - JAEN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-07,2,"S/. 1,800.00",23/09/2024,04/10/2024
"PILOTO DE AMBULANCIA
",HOSPITAL GENERAL JAEN,CAJAMARCA - JAEN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-07,2,"S/. 3,000.00",23/09/2024,04/10/2024
"NFERMERA/O ESPECIALISTA EN NEFROLOGIA
",HOSPITAL GENERAL JAEN,CAJAMARCA - JAEN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-07,1,"S/. 4,983.00",23/09/2024,04/10/2024
"MÉDICO ESPECIALISTA EN GINECOLOGÍA ONCOLÓGICA Y/O AFINES
",HOSPITAL GENERAL JAEN,CAJAMARCA - JAEN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-07,1,"S/. 9,000.00",23/09/2024,04/10/2024
"MÉDICO ESPECIALISTA ONCOLOGIA MEDICA
",HOSPITAL GENERAL JAEN,CAJAMARCA - JAEN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-07,1,"S/. 9,000.00",23/09/2024,04/10/2024
"MÉDICO ESPECIALISTA INTENSIVISTA
",HOSPITAL GENERAL JAEN,CAJAMARCA - JAEN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-07,1,"S/. 7,300.00",23/09/2024,04/10/2024
"MÉDICO ESPECIALISTA EN PATOLOGÍA CLÍNICA
",HOSPITAL GENERAL JAEN,CAJAMARCA - JAEN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-07,1,"S/. 8,184.00",23/09/2024,04/10/2024
"MÉDICO ESPECIALISTA EN OTORRINOLARINGOLOGÍA
",HOSPITAL GENERAL JAEN,CAJAMARCA - JAEN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-07,1,"S/. 8,184.00",23/09/2024,04/10/2024
"MÉDICO ESPECIALISTA EN NEONATOLOGIA
",HOSPITAL GENERAL JAEN,CAJAMARCA - JAEN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-07,1,"S/. 8,184.00",23/09/2024,04/10/2024
"MÉDICO ESPECIALISTA EN MEDICINA FAMILIAR Y COMUNITARIA
",HOSPITAL GENERAL JAEN,CAJAMARCA - JAEN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-07,2,"S/. 7,300.00",23/09/2024,04/10/2024
"MÉDICO ESPECIALISTA EN GERIATRÍA
",HOSPITAL GENERAL JAEN,CAJAMARCA - JAEN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-07,1,"S/. 8,184.00",23/09/2024,04/10/2024
"MÉDICO ESPECIALISTA EN CARDIOLOGIA
",HOSPITAL GENERAL JAEN,CAJAMARCA - JAEN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-07,1,"S/. 8,184.00",23/09/2024,04/10/2024
"MÉDICO ESPECIALISTA EN  GINECOLOGÍA
",HOSPITAL GENERAL JAEN,CAJAMARCA - JAEN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-07,1,"S/. 7,300.00",23/09/2024,04/10/2024
"MÉDICO EPIDEMIOLOGO
",HOSPITAL GENERAL JAEN,CAJAMARCA - JAEN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-07,1,"S/. 7,300.00",23/09/2024,04/10/2024
"MÉDICO CIRUJANO
",HOSPITAL GENERAL JAEN,CAJAMARCA - JAEN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-07,1,"S/. 5,200.00",23/09/2024,04/10/2024
"MÉDICO  CIRUJANO
",HOSPITAL GENERAL JAEN,CAJAMARCA - JAEN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-07,1,"S/. 5,200.00",23/09/2024,04/10/2024
"MEDICO GENERAL - AUDITOR
",HOSPITAL GENERAL JAEN,CAJAMARCA - JAEN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-07,1,"S/. 7,000.00",23/09/2024,04/10/2024
"MEDICO CIRUJANO
",HOSPITAL GENERAL JAEN,CAJAMARCA - JAEN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-07,1,"S/. 6,500.00",23/09/2024,04/10/2024
"LICENCIADA EN NUTRICION
",HOSPITAL GENERAL JAEN,CAJAMARCA - JAEN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-07,1,"S/. 2,900.00",23/09/2024,04/10/2024
"INGENIERO SANITARIO
",HOSPITAL GENERAL JAEN,CAJAMARCA - JAEN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-07,1,"S/. 7,000.00",23/09/2024,04/10/2024
"INGENIERO MECÁNICO
",HOSPITAL GENERAL JAEN,CAJAMARCA - JAEN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-07,1,"S/. 7,000.00",23/09/2024,04/10/2024
"INGENIERO DE SISTEMAS
",HOSPITAL GENERAL JAEN,CAJAMARCA - JAEN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-07,1,"S/. 6,500.00",23/09/2024,04/10/2024
"ESPECIALISTA EN INVERSION PUBLICA
",HOSPITAL GENERAL JAEN,CAJAMARCA - JAEN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-07,1,"S/. 5,000.00",23/09/2024,04/10/2024
"ESPECIALISTA EN DERMATOLOGIA
",HOSPITAL GENERAL JAEN,CAJAMARCA - JAEN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-07,1,"S/. 7,300.00",23/09/2024,04/10/2024
"ENFERMERA-O
",HOSPITAL GENERAL JAEN,CAJAMARCA - JAEN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-07,1,"S/. 2,900.00",23/09/2024,04/10/2024
"ENFERMERA ESPECIALISTA EN UNIDAD DE  CUIDADOS INTENSIVOS ADULTO
",HOSPITAL GENERAL JAEN,CAJAMARCA - JAEN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-07,1,"S/. 4,983.00",23/09/2024,04/10/2024
"ENFERMERA ESPECIALISTA DE EMERGENCIAS Y DESASTRES
",HOSPITAL GENERAL JAEN,CAJAMARCA - JAEN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-07,1,"S/. 4,983.00",23/09/2024,04/10/2024
"ENFERMERA
",HOSPITAL GENERAL JAEN,CAJAMARCA - JAEN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-07,1,"S/. 3,600.00",23/09/2024,04/10/2024
"ASISTENTE LEGAL
",HOSPITAL GENERAL JAEN,CAJAMARCA - JAEN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-07,1,"S/. 3,500.00",23/09/2024,04/10/2024
"ASISTENTE LEGAL
",HOSPITAL GENERAL JAEN,CAJAMARCA - JAEN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-07,1,"S/. 2,700.00",23/09/2024,04/10/2024
"ASISTENTE ADMINISTRATIVO
",HOSPITAL GENERAL JAEN,CAJAMARCA - JAEN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-07,1,"S/. 2,500.00",23/09/2024,04/10/2024
"JEFE DE DIVISIÓN DE MEDIO AMBIENTE
",MUNICIPALIDAD DISTRITAL DE CHINCHERO,CUSCO - CHINCHERO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 3,000.00",04/10/2024,18/10/2024
"INGENIERO CIVIL I
",MUNICIPALIDAD DISTRITAL DE CHINCHERO,CUSCO - CHINCHERO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 3,800.00",04/10/2024,18/10/2024
"GUARDIAN
",MUNICIPALIDAD DISTRITAL DE CHINCHERO,CUSCO - CHINCHERO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 1,800.00",04/10/2024,18/10/2024
"GASFITERO
",MUNICIPALIDAD DISTRITAL DE CHINCHERO,CUSCO - CHINCHERO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,2,"S/. 1,800.00",04/10/2024,18/10/2024
"ECONOMISTA I
",MUNICIPALIDAD DISTRITAL DE CHINCHERO,CUSCO - CHINCHERO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 3,500.00",04/10/2024,18/10/2024
"COTIZADOR
",MUNICIPALIDAD DISTRITAL DE CHINCHERO,CUSCO - CHINCHERO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,250.00",04/10/2024,18/10/2024
"CHOFER DE CAMION COMPACTADOR
",MUNICIPALIDAD DISTRITAL DE CHINCHERO,CUSCO - CHINCHERO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,000.00",04/10/2024,18/10/2024
"AYUDANTE DE CAMION COMPACTADOR
",MUNICIPALIDAD DISTRITAL DE CHINCHERO,CUSCO - CHINCHERO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 1,800.00",04/10/2024,18/10/2024
"AUXILIAR DE MESA DE PARTES
",MUNICIPALIDAD DISTRITAL DE CHINCHERO,CUSCO - CHINCHERO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 1,800.00",04/10/2024,18/10/2024
"AUXILIAR ADMINISTRATIVO (NOTIFICADOR)
",MUNICIPALIDAD DISTRITAL DE CHINCHERO,CUSCO - CHINCHERO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 1,800.00",04/10/2024,18/10/2024
"ASISTENTE TÉCNICO EN LOGÍSTICA
",MUNICIPALIDAD DISTRITAL DE CHINCHERO,CUSCO - CHINCHERO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,250.00",04/10/2024,18/10/2024
"ASISTENTE SOCIAL II
",MUNICIPALIDAD DISTRITAL DE CHINCHERO,CUSCO - CHINCHERO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,000.00",04/10/2024,18/10/2024
"ASISTENTE DE TESORERIA
",MUNICIPALIDAD DISTRITAL DE CHINCHERO,CUSCO - CHINCHERO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,000.00",04/10/2024,18/10/2024
"ASISTENTE COMERCIAL
",MUNICIPALIDAD DISTRITAL DE CHINCHERO,CUSCO - CHINCHERO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,000.00",04/10/2024,18/10/2024
"ASISTENTE ADMINISTRATIVO
",MUNICIPALIDAD DISTRITAL DE CHINCHERO,CUSCO - CHINCHERO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,000.00",04/10/2024,18/10/2024
"ASESOR JURIDICO III
",MUNICIPALIDAD DISTRITAL DE CHINCHERO,CUSCO - CHINCHERO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 4,000.00",04/10/2024,18/10/2024
"ABOGADO II
",MUNICIPALIDAD DISTRITAL DE CHINCHERO,CUSCO - CHINCHERO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 3,000.00",04/10/2024,18/10/2024
"SECRETARIA
",UNIDAD DE GESTION EDUCATIVA LOCAL DEL CUSCO,CUSCO - CUSCO,276-17,1,"S/. 1,020.75",04/10/2024,18/10/2024
"OFICINISTA
",UNIDAD DE GESTION EDUCATIVA LOCAL DEL CUSCO,CUSCO - CUSCO,276-16,1,"S/. 2,300.00",04/10/2024,18/10/2024
"OFICINISTA
",UNIDAD DE GESTION EDUCATIVA LOCAL DEL CUSCO,CUSCO - CUSCO,276-18,1,"S/. 2,300.00",04/10/2024,18/10/2024
"TÉCNICO EN PLANIFICACIÓN
",UNIDAD DE GESTION EDUCATIVA LOCAL DEL CUSCO,CUSCO - CUSCO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-16,1,"S/. 2,714.19",04/10/2024,18/10/2024
"TECNICO
",MUNICIPALIDAD PROVINCIAL DEL CUSCO,CUSCO - CUSCO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-007,1,"S/. 3,000.00",04/10/2024,18/10/2024
"PROFESIONAL
",MUNICIPALIDAD PROVINCIAL DEL CUSCO,CUSCO - CUSCO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-007,1,"S/. 4,500.00",04/10/2024,18/10/2024
"PROFESIONAL
",MUNICIPALIDAD PROVINCIAL DEL CUSCO,CUSCO - CUSCO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-007,1,"S/. 4,500.00",04/10/2024,18/10/2024
"PROFESIONAL
",MUNICIPALIDAD PROVINCIAL DEL CUSCO,CUSCO - CUSCO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-007,1,"S/. 4,500.00",04/10/2024,18/10/2024
"PROFESIONAL
",MUNICIPALIDAD PROVINCIAL DEL CUSCO,CUSCO - CUSCO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-007,1,"S/. 4,500.00",04/10/2024,18/10/2024
"PROFESIONAL
",MUNICIPALIDAD PROVINCIAL DEL CUSCO,CUSCO - CUSCO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-007,1,"S/. 4,500.00",04/10/2024,18/10/2024
"PROFESIONAL
",MUNICIPALIDAD PROVINCIAL DEL CUSCO,CUSCO - CUSCO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-007,1,"S/. 4,500.00",04/10/2024,18/10/2024
"PROFESIONAL
",MUNICIPALIDAD PROVINCIAL DEL CUSCO,CUSCO - CUSCO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-007,1,"S/. 4,500.00",04/10/2024,18/10/2024
"MONITOR DE TRANSPORTE
",MUNICIPALIDAD PROVINCIAL DEL CUSCO,CUSCO - CUSCO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-007,9,"S/. 2,000.00",04/10/2024,18/10/2024
"CONTADOR/A
",DIRECCION REGIONAL DE EDUCACION,CUSCO - CUSCO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-012,1,"S/. 3,000.00",04/10/2024,18/10/2024
"COMUNICADOR SOCIAL
",MUNICIPALIDAD PROVINCIAL DEL CUSCO,CUSCO - CUSCO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-007,1,"S/. 4,000.00",04/10/2024,18/10/2024
"COMUNICADOR SOCIAL
",MUNICIPALIDAD PROVINCIAL DEL CUSCO,CUSCO - CUSCO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-007,1,"S/. 3,000.00",04/10/2024,18/10/2024
"ABOGADO/A
",DIRECCION REGIONAL DE EDUCACION,CUSCO - CUSCO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-012,1,"S/. 3,000.00",04/10/2024,18/10/2024
"ABOGADO IV (UNIDAD FUNCIONAL DE ASESORIA LEGAL)
",PROYECTO ESPECIAL REGIONAL PLAN COPESCO DEL GOBIERNO REGIONAL DEL CUSCO,CUSCO - WANCHAQ,728-007,1,"S/. 3,846.00",04/10/2024,18/10/2024
"JEFE DE UNIDAD DE SUPERVISION, EVALUACION Y LIQUIDACION DE PROYECTOS DE INVERSION
",MUNICIPALIDAD DISTRITAL DE VELILLE,CUSCO - VELILLE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-08,1,"S/. 5,500.00",04/10/2024,18/10/2024
"JEFE DE UNIDAD DE ABASTECIMIENTO
",MUNICIPALIDAD DISTRITAL DE VELILLE,CUSCO - VELILLE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-08,1,"S/. 4,900.00",04/10/2024,18/10/2024
"COTIZADOR
",MUNICIPALIDAD DISTRITAL DE VELILLE,CUSCO - VELILLE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-08,1,"S/. 3,500.00",04/10/2024,18/10/2024
"TRABAJADOR DE SERVICIO I
",MUNICIPALIDAD DISTRITAL DE CHINCHERO,CUSCO - CHINCHERO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 1,800.00",04/10/2024,18/10/2024
"TECNICO EN TESORERIA LL
",MUNICIPALIDAD DISTRITAL DE CHINCHERO,CUSCO - CHINCHERO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,250.00",04/10/2024,18/10/2024
"TECNICO EN SANEAMIENTO BASICO LL
",MUNICIPALIDAD DISTRITAL DE CHINCHERO,CUSCO - CHINCHERO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,000.00",04/10/2024,18/10/2024
"TECNICO EN REGISTRO CIVIL II
",MUNICIPALIDAD DISTRITAL DE CHINCHERO,CUSCO - CHINCHERO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,000.00",04/10/2024,18/10/2024
"TECNICO EN PRESUPUESTOS II
",MUNICIPALIDAD DISTRITAL DE CHINCHERO,CUSCO - CHINCHERO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,000.00",04/10/2024,18/10/2024
"TECNICO EN PERSONAL II
",MUNICIPALIDAD DISTRITAL DE CHINCHERO,CUSCO - CHINCHERO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,250.00",04/10/2024,18/10/2024
"TECNICO EN PATRIMONIO II
",MUNICIPALIDAD DISTRITAL DE CHINCHERO,CUSCO - CHINCHERO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,500.00",04/10/2024,18/10/2024
"TECNICO EN INFORMATICA II
",MUNICIPALIDAD DISTRITAL DE CHINCHERO,CUSCO - CHINCHERO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 3,000.00",04/10/2024,18/10/2024
"TECNICO EN EL PROGRAMA DE VASO DE LECHE II
",MUNICIPALIDAD DISTRITAL DE CHINCHERO,CUSCO - CHINCHERO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,500.00",04/10/2024,18/10/2024
"TECNICO EN CONTABILIDAD II
",MUNICIPALIDAD DISTRITAL DE CHINCHERO,CUSCO - CHINCHERO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,250.00",04/10/2024,18/10/2024
"TECNICO EN ARCHIVO I
",MUNICIPALIDAD DISTRITAL DE CHINCHERO,CUSCO - CHINCHERO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,000.00",04/10/2024,18/10/2024
"TECNICO DE OPERACIONES Y MANTENIMIENTO
",MUNICIPALIDAD DISTRITAL DE CHINCHERO,CUSCO - CHINCHERO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 1,800.00",04/10/2024,18/10/2024
"TECNICO ADMINISTRATIVO LL - FISCALIZACION
",MUNICIPALIDAD DISTRITAL DE CHINCHERO,CUSCO - CHINCHERO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,000.00",04/10/2024,18/10/2024
"TECNICO ADMINISTRATIVO LL
",MUNICIPALIDAD DISTRITAL DE CHINCHERO,CUSCO - CHINCHERO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,000.00",04/10/2024,18/10/2024
"TECNICO ADMINISTRATIVO IL
",MUNICIPALIDAD DISTRITAL DE CHINCHERO,CUSCO - CHINCHERO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,000.00",04/10/2024,18/10/2024
"TECNICO ADMINISTRATIVO IL
",MUNICIPALIDAD DISTRITAL DE CHINCHERO,CUSCO - CHINCHERO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,000.00",04/10/2024,18/10/2024
"TECNICO ADMINISTRATIVO II
",MUNICIPALIDAD DISTRITAL DE CHINCHERO,CUSCO - CHINCHERO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,000.00",04/10/2024,18/10/2024
"TECNICO ADMINISTRATIVO II
",MUNICIPALIDAD DISTRITAL DE CHINCHERO,CUSCO - CHINCHERO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,500.00",04/10/2024,18/10/2024
"TECNICO ADMINISTRATIVO II
",MUNICIPALIDAD DISTRITAL DE CHINCHERO,CUSCO - CHINCHERO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,250.00",04/10/2024,18/10/2024
"TECNICO ADMINISTRATIVO I
",MUNICIPALIDAD DISTRITAL DE CHINCHERO,CUSCO - CHINCHERO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,000.00",04/10/2024,18/10/2024
"TECNICO ADMINISTRATIVO I
",MUNICIPALIDAD DISTRITAL DE CHINCHERO,CUSCO - CHINCHERO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 1,800.00",04/10/2024,18/10/2024
"TECNICO ADMINISTRATIVO EN   FISCALIZACION TRIBUTARIA Y NOTIFICACION DE COBRANZAS
",MUNICIPALIDAD DISTRITAL DE CHINCHERO,CUSCO - CHINCHERO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,000.00",04/10/2024,18/10/2024
