position,institution,ubication,num_conv,n_vac,wage,begin_date,end_date,id_uuid
"ESPECIALISTA JUDICIAL
",CORTE SUPERIOR DE JUSTICIA DE PIURA,PIURA - PIURA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-036,8,"S/. 4,750.00",27/09/2024,11/10/2024,4ea83e3f-3c9d-46e3-925a-8f1f34ca3e8c
"TRABAJADOR DE SERVICIO III
",UNIDAD DE GESTION EDUCATIVA LOCAL DE TALARA,PIURA - PARIÑAS,276-026,1,S/. 786.00,27/09/2024,11/10/2024,1fa9fb03-3172-4e69-aad1-0cffe3009f78
"PERSONAL DE SEGURIDAD
",CORTE SUPERIOR DE JUSTICIA DE PIURA,PIURA - PIURA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-036,6,"S/. 1,950.00",27/09/2024,11/10/2024,96d95927-2c60-425b-b891-d3f3abb36bdd
"ESPECIALISTA JUDICIAL DE AUDIENCIA
",CORTE SUPERIOR DE JUSTICIA DE PIURA,PIURA - PIURA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-036,14,"S/. 4,750.00",27/09/2024,11/10/2024,4e95f3ce-f84b-44e1-a9fa-cc3eba42e02e
"EDUCADOR DE CALLE
",PROGRAMA INTEGRAL NACIONAL PARA EL BIENESTAR FAMILIAR - INABIF,UCAYALI - CALLERIA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-260,1,"S/. 2,500.00",11/10/2024,24/10/2024,3678e141-5388-47d1-af01-761809f70d05
"PSICOLOGO(A) I
",PROGRAMA INTEGRAL NACIONAL PARA EL BIENESTAR FAMILIAR - INABIF,UCAYALI - CALLERIA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-260,1,"S/. 3,500.00",11/10/2024,24/10/2024,0fface83-6def-403d-8115-1a1dd44a82a4
"CONDUCTOR DE VEHICULOS
",PROGRAMA INTEGRAL NACIONAL PARA EL BIENESTAR FAMILIAR - INABIF,UCAYALI - YARINACOCHA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-260,1,"S/. 1,800.00",11/10/2024,24/10/2024,f69bf0bb-8bc6-41f9-8133-335a45013b4a
"TRABAJADOR(A) SOCIAL
",PROGRAMA INTEGRAL NACIONAL PARA EL BIENESTAR FAMILIAR - INABIF,UCAYALI - YARINACOCHA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-260,1,"S/. 3,500.00",11/10/2024,24/10/2024,43600177-6874-4e99-a2aa-758332eb527f
"PSICOLOGO(A) I
",PROGRAMA INTEGRAL NACIONAL PARA EL BIENESTAR FAMILIAR - INABIF,UCAYALI - YARINACOCHA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-260,1,"S/. 3,500.00",11/10/2024,24/10/2024,2c9d163c-b66d-44ea-8639-4ce2209ed274
"ESPECIALISTA EN SEMILLA Y PRODUCCION VEGETAL
",INSTITUTO NACIONAL DE INNOVACION AGRARIA,UCAYALI - CALLERIA,728-031,1,"S/. 3,400.00",10/10/2024,23/10/2024,9d34f894-ce16-42d4-9687-a7cd64cbef71
"GESTOR DE TRÁMITES
",SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACION TRIBUTARIA - SUNAT,UCAYALI - CALLERIA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-238,1,"S/. 2,500.00",09/10/2024,22/10/2024,3d7b051d-d13d-4aa1-b000-6a58a3d14b17
"ENFERMERA/O
",PROGRAMA INTEGRAL NACIONAL PARA EL BIENESTAR FAMILIAR - INABIF,UCAYALI - YARINACOCHA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-259,1,"S/. 3,000.00",09/10/2024,22/10/2024,fcfe562a-6c21-4ab1-a66a-04a7e3cbd686
"ASISTENTE DE TUTORÍA
",PROGRAMA INTEGRAL NACIONAL PARA EL BIENESTAR FAMILIAR - INABIF,UCAYALI - YARINACOCHA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-259,10,"S/. 2,000.00",09/10/2024,22/10/2024,924b2cf3-b4ce-4092-897d-78ec65706cb2
"AGENTE DE PROTECCIÓN
",MINISTERIO DE CULTURA,UCAYALI - YURUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-230,1,"S/. 1,714.19",09/10/2024,22/10/2024,3552a902-8d53-47fa-9982-4572dec125f7
"AGENTE DE SEGURIDAD
",UNIDAD EJECUTORA PROGRAMA NACIONAL DE CENTROS JUVENILES-PRONACEJ,UCAYALI - MANANTAY,D.LEG 1057 - DETERMINADO (SUPLENCIA)-029,1,"S/. 1,414.19",09/10/2024,22/10/2024,b768a75e-69f3-436d-be0c-1bfa944d1885
"TECNICO NECROPSIADOR
",INSTITUTO DE MEDICINA LEGAL Y CIENCIAS FORENSES,UCAYALI - CALLERIA,728-37,2,"S/. 3,701.11",07/10/2024,21/10/2024,70d2c7d3-acfa-4374-b924-73d60dd20cb6
"SUPERVISOR/A  DE CONSECIONES FORESTALES - PADRE ABAD
",GOBIERNO REGIONAL DE UCAYALI,UCAYALI - PADRE ABAD,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,2,"S/. 4,000.00",03/10/2024,17/10/2024,51eb5b83-5620-40e3-a888-cceb822a1b8c
"TECNICO ADMINISTRATIVO III
",DIRECCION REGIONAL SECTORIAL DE TRANSPORTES Y COMUNICACIONES - UCAYALI,UCAYALI - CALLERIA,276-03,1,"S/. 2,273.67",03/10/2024,17/10/2024,6c542476-2ca6-4557-ac07-c7d4563d5259
"TECNICO/A  FORESTAL DE MANEJO FORESTAL COMUNITARIO   - CORONEL PORTILLO
",GOBIERNO REGIONAL DE UCAYALI,UCAYALI - CALLERIA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,2,"S/. 3,179.19",03/10/2024,17/10/2024,a8518a53-3ed8-4c6f-a04d-712462a2cc3f
"TECNICO/A  FORESTAL DE INDUSTRIAS FORESTALES  - CORONEL PORTILLO
",GOBIERNO REGIONAL DE UCAYALI,UCAYALI - CALLERIA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 3,179.19",03/10/2024,17/10/2024,98b764a2-768c-47f5-a581-56ce1ae0a052
"SUPERVISOR/A INDUSTRIAS FORESTALES CORONEL PORTILLO
",GOBIERNO REGIONAL DE UCAYALI,UCAYALI - CALLERIA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,2,"S/. 4,000.00",03/10/2024,17/10/2024,71f83539-c218-4626-af01-4387376d283e
"SUPERVISOR/A FORESTAL  DE TRANSFERENCIA DE PRODUCTOS  FORESTALES MADERABLES Y NO MADERABLES CORONEL PORTILLO
",GOBIERNO REGIONAL DE UCAYALI,UCAYALI - CALLERIA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 4,000.00",03/10/2024,17/10/2024,37aa9673-322d-4f81-98ad-22d7843071b5
"SUPERVISOR/A FORESTAL  DE PERMISOS Y AUTORIZACIONES FORESTALES - CORONEL PORTILLO
",GOBIERNO REGIONAL DE UCAYALI,UCAYALI - CALLERIA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 4,000.00",03/10/2024,17/10/2024,30d99354-190f-45f6-94d9-d71ace55f442
"SUPERVISIOR TALA ILEGAL CORONEL PORTILLO
",GOBIERNO REGIONAL DE UCAYALI,UCAYALI - CALLERIA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,2,"S/. 4,000.00",03/10/2024,17/10/2024,eefcda3f-a4f7-465f-b794-c1f074e60bec
"SUPERVISOR/A FORESTAL DE MANEJP FORESTAL COMUNITARIO - CORONEL PORTILLO
",GOBIERNO REGIONAL DE UCAYALI,UCAYALI - CALLERIA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,2,"S/. 4,000.00",03/10/2024,17/10/2024,5460f2c2-d4d1-4adb-8d7f-a103ef5a6d8a
"SUPERVISOR/A  DE CONSECIONES FORESTALES - CORONEL PORTILLO
",GOBIERNO REGIONAL DE UCAYALI,UCAYALI - CALLERIA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 4,000.00",03/10/2024,17/10/2024,a238ab98-aee1-4d66-a116-c002387c2543
"RESPONSABLE CONTROL FORESTAL  CORONEL  PORTILLO
",GOBIERNO REGIONAL DE UCAYALI,UCAYALI - CALLERIA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,3,"S/. 4,000.00",03/10/2024,17/10/2024,ff666631-4f43-4f2e-8f8e-2e9b9478d8a2
"ESPECIALISTA EN GESTION FORESTAL Y DE FAUNA SILVESTRE
",GOBIERNO REGIONAL DE UCAYALI,UCAYALI - CALLERIA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 4,500.00",03/10/2024,17/10/2024,72a620d1-28bd-4ba8-acb1-31df1b57e01e
"ESPECIALISTA  LEGAL - PADRE ABAD
",GOBIERNO REGIONAL DE UCAYALI,UCAYALI - RAYMONDI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 4,000.00",03/10/2024,17/10/2024,9bc5560f-3048-4b53-997c-f4b7d1ade9f5
"RESPONSABLE CONTROL FORESTAL  ATALAYA
",GOBIERNO REGIONAL DE UCAYALI,UCAYALI - RAYMONDI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 4,000.00",03/10/2024,17/10/2024,e336d7a8-d951-46fa-8cd8-e580d446167c
"TECNICO(A) ADMINISTRATIVO
",DIRECCION REGIONAL DE EDUCACION DE UCAYA,UCAYALI - CALLERIA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-009,1,"S/. 1,414.19",03/10/2024,17/10/2024,586c3f2a-ffe8-41d8-a50c-f0c9702db59f
"SUPERVISOR/A  DE CONSECIONES FORESTALES - ATALAYA
",GOBIERNO REGIONAL DE UCAYALI,UCAYALI - RAYMONDI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 4,000.00",03/10/2024,17/10/2024,124cec5b-9d93-4f3e-8090-56743ee0a23d
"RESPONSABLE CONTROL FORESTAL  PADRE ABAD
",GOBIERNO REGIONAL DE UCAYALI,UCAYALI - PADRE ABAD,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,2,"S/. 4,000.00",03/10/2024,17/10/2024,45a49aa1-266a-4018-8cdf-7c9f168e8583
"OPERADOR EN TOPOGRAFIA
",ORGANISMO DE FORMALIZACION DE LA PROPIEDAD INFORMAL - COFOPRI,UCAYALI - CALLERIA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-287,1,"S/. 2,200.00",02/10/2024,16/10/2024,aebdee75-e1aa-4f9e-a4b9-3f3af5d2b1ea
"ESPECIALISTA EN PLANEAMIENTO, PRESUPUESTO Y MODERNIZACIÓN
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,2,"S/. 5,000.00",02/10/2024,16/10/2024,3282ed0a-4858-4f5a-a24a-902293923b63
"ANALISTA DE ADMINISTRACION
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 4,000.00",02/10/2024,16/10/2024,6f501ebd-2ebe-446f-898f-6ac12f575b4a
"ANALISTA DE ADMINISTRACION
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 4,000.00",02/10/2024,16/10/2024,4459ada6-2e8a-422f-a64f-cf907e7f1db2
"ANALISTA DE ASESORIA JURÍDICA
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 4,500.00",02/10/2024,16/10/2024,418d0561-eedf-4f85-b280-defb0f4ba636
"ANALISTA DE ATENCIÓN AL CIUDADANO Y GESTIÓN DOCUMENTAL
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 4,500.00",02/10/2024,16/10/2024,7061395b-56cb-4dc9-86f8-142d394d6dc2
"ANALISTA DE DESARROLLO E INCLUSION SOCIAL
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 3,000.00",02/10/2024,16/10/2024,7118f5a7-17b3-4dc5-a4c9-cf0974188b00
"ANALISTA EN OBRAS, LIQUIDACIONES Y DE CATASTRO URBANO Y RURAL
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 4,000.00",02/10/2024,16/10/2024,45aad2c7-69e8-45cd-b0f1-f433849965d1
"TÉCNICO DE INFORMÁTICA, SOPORTE TÉCNICO Y ESTADÍSTICA
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 3,000.00",02/10/2024,16/10/2024,f0f41403-51d3-4acb-8318-7ddfac3bd602
"SUB GERENTE DE DESARROLLO E INCLUSION SOCIAL
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 5,000.00",02/10/2024,16/10/2024,009445bb-7387-4590-bac8-e77a6a68de10
"SERENO MUNICIPAL
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,7,"S/. 1,750.00",02/10/2024,16/10/2024,817bdf79-7fc7-4289-9979-f3de75f49dac
"PSICOLOGO (A)
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 4,500.00",02/10/2024,16/10/2024,305e52df-d0ff-49b0-887f-e34741d681a2
"JEFE DE OFICINA DE DESARROLLO DE PUEBLOS ORIGINARIOS Y COOPERACIÓN INTERNACIONAL
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 6,000.00",02/10/2024,16/10/2024,8009266d-cf03-43ce-9ea8-98fd9880dbc3
"JEFE DE OFICINA DE DEFENSA CIVIL Y DE GESTION DE RIESGOS DE DESASTRES
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 6,000.00",02/10/2024,16/10/2024,7e03172f-1f95-4642-876e-25cd189987ac
"JEFE DE OFICINA DE ASESORIA JURÍDICA
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 6,000.00",02/10/2024,16/10/2024,22cfb6e8-2084-4996-8425-9ed7447ddbaa
"ESPECIALISTA DE TESORERIA
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 5,000.00",02/10/2024,16/10/2024,ada9d5ec-aab6-4401-ad79-24fe7c38a09b
"ESPECIALISTA DE RECAUDACION TRIBUTARIA Y FISCALIZACION
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 5,000.00",02/10/2024,16/10/2024,a10b26c8-b23f-4d5a-8f4b-5527dc745df3
"ESPECIALISTA DE OBRAS, LIQUIDACIONES Y DE CATASTRO URBANO Y RURAL
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 4,500.00",02/10/2024,16/10/2024,eef82278-7d81-450e-a459-7a7f84121eaf
"ESPECIALISTA DE LOGISTICA
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 5,000.00",02/10/2024,16/10/2024,b573b158-88a7-484a-8dca-244a00ba681f
"ESPECIALISTA DE ESTUDIOS Y PROYECTOS
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,2,"S/. 4,500.00",02/10/2024,16/10/2024,65674c49-f1a9-4860-823b-a00bdbf0fb8b
"ESPECIALISTA DE DESARROLLO E INCLUSION SOCIAL
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 4,500.00",02/10/2024,16/10/2024,02e4eaab-debd-40a7-9ae8-d543f361d40d
"AUXILIAR ADMINISTRATIVO
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 1,800.00",02/10/2024,16/10/2024,d6a23056-7294-45f6-8142-469c836b9bd5
"AUXILIAR ADMINISTRATIVO
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,2,"S/. 1,800.00",02/10/2024,16/10/2024,2122031b-3d7d-46eb-97df-9a2a5c526d6c
"AUXILIAR ADMINISTRATIVO
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,2,"S/. 1,800.00",02/10/2024,16/10/2024,a09ee3a7-34fe-4100-ba18-63ce7af7cbc4
"AUXILIAR ADMINISTRATIVO
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 1,800.00",02/10/2024,16/10/2024,0928b661-73f8-4a6c-ae3d-db0fa7852dfb
"ASISTENTE SOCIAL
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 2,300.00",02/10/2024,16/10/2024,0ac65114-9084-45b6-8643-43824fd615b6
"APOYO EN INFORMÁTICA
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 2,300.00",02/10/2024,16/10/2024,cc6cf567-f8f5-427f-8bc9-51f431e667f5
"APOYO EN DISEÑO GRÁFICO
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,2,"S/. 2,300.00",02/10/2024,16/10/2024,2f04f59a-1e93-4f47-9fee-456c52add2b5
"APOYO EN COMUNICACIÓN
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 2,300.00",02/10/2024,16/10/2024,e79f959e-eae3-419e-a043-f860ed57ab33
"APOYO ADMINISTRATIVO
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 2,300.00",02/10/2024,16/10/2024,07bfc04f-dd00-4e87-998b-b895e8e855fc
"APOYO ADMINISTRATIVO
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 2,300.00",02/10/2024,16/10/2024,330f8a20-98b5-49ac-ae94-3f8dcfdecb67
"APOYO ADMINISTRATIVO
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,2,"S/. 2,300.00",02/10/2024,16/10/2024,29fd6226-ea32-48fc-ac1d-d95eac8bcb84
"APOYO ADMINISTRATIVO
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,2,"S/. 2,300.00",02/10/2024,16/10/2024,ccad6e3e-f67b-467b-b6c9-3901b21d7590
"APOYO ADMINISTRATIVO
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 2,300.00",02/10/2024,16/10/2024,bab0f1d2-b087-4c8c-8f61-36b185e1e20b
"APOYO ADMINISTRATIVO
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,4,"S/. 2,300.00",02/10/2024,16/10/2024,d91f69dc-01ef-4de4-97c3-55a8e9431f98
"APOYO ADMINISTRATIVO
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 2,300.00",02/10/2024,16/10/2024,69d33da3-49dc-4bdf-ac1d-e0a643d45ac6
"APOYO ADMINISTRATIVO
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 2,300.00",02/10/2024,16/10/2024,76e7fbba-83f0-420a-9897-2f0efc356dd3
"ASISTENTE JURISDIC. DE JUZGADO
",PODER JUDICIAL,UCAYALI - CALLERIA,728-004,1,"S/. 4,710.00",01/10/2024,15/10/2024,3490d783-c232-4a60-aa11-72fb652ec09f
"ESPECIALISTA EN CONVIVENCIA ESCOLAR
",UNIDAD DE GESTION EDUCATIVA LOCAL DE PADRE ABAD,UCAYALI - PADRE ABAD,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-226,1,"S/. 3,500.00",01/10/2024,15/10/2024,ec84fa87-8c3e-4e10-8e49-efc31c7af053
"SECRETARIO JUDICIAL
",PODER JUDICIAL,UCAYALI - CALLERIA,728-006,1,"S/. 5,670.00",01/10/2024,15/10/2024,f6c951a6-bea5-48e9-8180-3154b8f8f966
"ACOMPAÑANTE TECNICO PARA EL SERVICIO DE ACOMPAÑAMIENTO A FAMILIAS
",PROGRAMA NACIONAL CUNA MAS,UCAYALI - CALLERIA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1149,1,"S/. 3,014.19",01/10/2024,15/10/2024,84f1247c-69b0-4098-a951-d365bf9b22d5
"CONDUCTOR/A DE VEÍCULO FLUVIAL
",DEFENSORIA DEL PUEBLO,UCAYALI - CALLERIA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-156,1,"S/. 2,800.00",30/09/2024,14/10/2024,49f6e5d1-326d-4a6d-a98c-1f1ac1467f4c
"ASISTENTE TÉCNICO  EN GESTION SOCIAL
",PROGRAMA NACIONAL DE SANEAMIENTO RURAL,UCAYALI - RAYMONDI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-091,1,"S/. 5,114.19",27/09/2024,11/10/2024,0323a80e-d007-4174-b99c-42dda8a6c2d5
"DIRECTOR/A
",MINISTERIO DE LA MUJER Y POBLACIONES VULNERABLES,UCAYALI - CALLERIA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-263,1,"S/. 8,000.00",27/09/2024,11/10/2024,3247962c-1b16-4e46-a873-34750426415f
"TRABAJADOR(A) SOCIAL
",PROGRAMA INTEGRAL NACIONAL PARA EL BIENESTAR FAMILIAR - INABIF,CUSCO - PICHARI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-260,1,"S/. 3,500.00",11/10/2024,24/10/2024,de307382-b5d3-4750-b264-009d056fe2c7
"PSICOLOGO(A) I
",PROGRAMA INTEGRAL NACIONAL PARA EL BIENESTAR FAMILIAR - INABIF,CUSCO - PICHARI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-260,1,"S/. 3,500.00",11/10/2024,24/10/2024,e0ebc471-2e31-49f7-992c-7177d15e22a4
"PERSONAL DE ATENCION PERMANENTE
",PROGRAMA INTEGRAL NACIONAL PARA EL BIENESTAR FAMILIAR - INABIF,CUSCO - PICHARI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-260,2,"S/. 2,000.00",11/10/2024,24/10/2024,a75094db-083d-445f-b18d-55e73d3d5377
"COORDINADOR (A)
",PROGRAMA INTEGRAL NACIONAL PARA EL BIENESTAR FAMILIAR - INABIF,CUSCO - PICHARI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-260,1,"S/. 6,000.00",11/10/2024,24/10/2024,bc41445e-8e54-4862-bbfb-d46deefb603e
"SERENO DE PATRULLAJE MOTORIZADO
",MUNICIPALIDAD PROVINCIAL DEL CUSCO,CUSCO - CUSCO,728-010,20,"S/. 1,800.00",11/10/2024,24/10/2024,33c0b5f0-77cb-4733-8f9b-f13fed638d33
"SERENO A PIE
",MUNICIPALIDAD PROVINCIAL DEL CUSCO,CUSCO - CUSCO,728-010,80,"S/. 1,480.00",11/10/2024,24/10/2024,e0a4b0d0-8a00-469e-9dae-84a88f1d84b6
"REGISTRADOR PUBLICO
",SUPERINTENDENCIA NACIONAL DE LOS REGISTROS PUBLICOS,CUSCO - CUSCO,728-002,3,"S/. 6,900.00",11/10/2024,24/10/2024,64c2663c-2374-4f4f-9114-415ec94e97ad
"PILOTO DE AMBULANCIA
",DIRECCION REGIONAL DE SALUD CUSCO,CUSCO - CUSCO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-05,1,"S/. 1,914.19",11/10/2024,24/10/2024,a9d2c03e-a888-4a24-ad53-3934354d1b58
"MEDICO
",DIRECCION REGIONAL DE SALUD CUSCO,CUSCO - CUSCO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-05,2,"S/. 5,314.19",11/10/2024,24/10/2024,aaf74a36-782a-46b6-b013-8054c12e3f07
"ENFERMERA/O
",DIRECCION REGIONAL DE SALUD CUSCO,CUSCO - CUSCO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-05,1,"S/. 3,014.19",11/10/2024,24/10/2024,ddba8ab9-010c-414c-862c-e24a9296d6bb
"TECNICO VERIFICADOR DE ARMAS
","SUPERINTENDENCIA NACIONAL DE CONTROL DE SERVICIOS DE SEGURIDAD, ARMAS, MUNICIONES Y EXPLOSIVOS DE US",CUSCO - CUSCO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-144,1,"S/. 3,500.00",11/10/2024,24/10/2024,798249ea-18fe-49c8-8d3c-8117894f125c
