position,institution,ubication,num_conv,n_vac,wage,begin_date,end_date,id_uuid
"TÉCNICO DE INFORMÁTICA, SOPORTE TÉCNICO Y ESTADÍSTICA
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 3,000.00",02/10/2024,16/10/2024,9a6e5849-1cd5-48c5-b809-f46d697ba9b5
"SUB GERENTE DE DESARROLLO E INCLUSION SOCIAL
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 5,000.00",02/10/2024,16/10/2024,c05bf1c5-5f31-4021-ac9f-7afcbb2c3e14
"SERENO MUNICIPAL
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,7,"S/. 1,750.00",02/10/2024,16/10/2024,1f322777-ff40-4bac-be1a-bcd222f6f99d
"PSICOLOGO (A)
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 4,500.00",02/10/2024,16/10/2024,8110f72d-c6fa-4ba6-ad91-d210220d6217
"JEFE DE OFICINA DE DESARROLLO DE PUEBLOS ORIGINARIOS Y COOPERACIÓN INTERNACIONAL
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 6,000.00",02/10/2024,16/10/2024,a1ece05e-8a5f-4a3b-be12-9e46163d5184
"JEFE DE OFICINA DE DEFENSA CIVIL Y DE GESTION DE RIESGOS DE DESASTRES
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 6,000.00",02/10/2024,16/10/2024,f2a19e1d-0971-4a1d-9e9e-bb3457c244ff
"JEFE DE OFICINA DE ASESORIA JURÍDICA
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 6,000.00",02/10/2024,16/10/2024,f5a1c199-9427-4d9b-bbad-9458c6051ee1
"ESPECIALISTA EN PLANEAMIENTO, PRESUPUESTO Y MODERNIZACIÓN
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,2,"S/. 5,000.00",02/10/2024,16/10/2024,0d4e2984-cb7a-49c4-bd07-f311c8f59e46
"ESPECIALISTA DE RECAUDACION TRIBUTARIA Y FISCALIZACION
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 5,000.00",02/10/2024,16/10/2024,f34adde1-4e50-4fd1-9179-367c8090fa90
"ESPECIALISTA DE OBRAS, LIQUIDACIONES Y DE CATASTRO URBANO Y RURAL
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 4,500.00",02/10/2024,16/10/2024,65251d6f-f97e-4ed9-9b87-b16dc29d5e45
"ESPECIALISTA DE LOGISTICA
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 5,000.00",02/10/2024,16/10/2024,f838ca67-d50e-4085-bc39-98f050318066
"ESPECIALISTA DE ESTUDIOS Y PROYECTOS
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,2,"S/. 4,500.00",02/10/2024,16/10/2024,d19e83d2-a232-4bb9-932f-38d5ff02583e
"ESPECIALISTA DE DESARROLLO E INCLUSION SOCIAL
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 4,500.00",02/10/2024,16/10/2024,b5197a28-1d88-45f3-a8ae-495a0aa90e65
"AUXILIAR ADMINISTRATIVO
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 1,800.00",02/10/2024,16/10/2024,b1a09b0c-0090-40ed-9dda-a42c73279d67
"AUXILIAR ADMINISTRATIVO
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,2,"S/. 1,800.00",02/10/2024,16/10/2024,2d2c0e32-ba57-4078-adf8-246316aeb538
"AUXILIAR ADMINISTRATIVO
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,2,"S/. 1,800.00",02/10/2024,16/10/2024,80c9479c-1343-4ddb-94a0-a574b01579d8
"AUXILIAR ADMINISTRATIVO
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 1,800.00",02/10/2024,16/10/2024,70a8cda6-1d2f-4891-a832-8095e52d572d
"ASISTENTE SOCIAL
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 2,300.00",02/10/2024,16/10/2024,1fce8970-c59e-4889-97fa-b68d947b0a68
"APOYO EN INFORMÁTICA
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 2,300.00",02/10/2024,16/10/2024,3327d324-da99-4fe9-ba53-295bc1b6e2ff
"APOYO EN DISEÑO GRÁFICO
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,2,"S/. 2,300.00",02/10/2024,16/10/2024,d9892860-5e0a-4331-a2d4-10b6d9f110e1
"APOYO EN COMUNICACIÓN
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 2,300.00",02/10/2024,16/10/2024,e38c88c5-1feb-4d30-b109-fd6d40ec0a0e
"APOYO ADMINISTRATIVO
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 2,300.00",02/10/2024,16/10/2024,6c340eea-7048-40dc-aa5d-aa854bbce395
"APOYO ADMINISTRATIVO
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 2,300.00",02/10/2024,16/10/2024,baceb2a7-c9e1-4add-b9bf-b8244f5929bf
"APOYO ADMINISTRATIVO
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,2,"S/. 2,300.00",02/10/2024,16/10/2024,2e6d6f6d-864e-4155-8ec3-e32d9750aa1f
"APOYO ADMINISTRATIVO
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,2,"S/. 2,300.00",02/10/2024,16/10/2024,9c65cb7e-1f39-467f-a88d-c4737991b6f8
"APOYO ADMINISTRATIVO
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 2,300.00",02/10/2024,16/10/2024,ac8ee79c-469b-43b1-a9dc-cb34a89b344c
"APOYO ADMINISTRATIVO
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,4,"S/. 2,300.00",02/10/2024,16/10/2024,13012cb7-9604-4f24-a078-70e12577deaa
"APOYO ADMINISTRATIVO
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 2,300.00",02/10/2024,16/10/2024,3b5445fc-f8c1-4769-9055-ec27d1c276b2
"APOYO ADMINISTRATIVO
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 2,300.00",02/10/2024,16/10/2024,fb49f301-a1b4-452a-95ff-9ee2e363fb22
"ANALISTA EN OBRAS, LIQUIDACIONES Y DE CATASTRO URBANO Y RURAL
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 4,000.00",02/10/2024,16/10/2024,867618b4-78b1-451a-a3a1-87071dd89289
"ANALISTA DE DESARROLLO E INCLUSION SOCIAL
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 3,000.00",02/10/2024,16/10/2024,1f72a588-b175-46ef-a9ab-42f685709416
"ESPECIALISTA EN CONVIVENCIA ESCOLAR
",UNIDAD DE GESTION EDUCATIVA LOCAL DE PADRE ABAD,UCAYALI - PADRE ABAD,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-226,1,"S/. 3,500.00",01/10/2024,15/10/2024,e6441625-9739-4f44-8081-a04f68070272
"ASISTENTE JURISDIC. DE JUZGADO
",PODER JUDICIAL,UCAYALI - CALLERIA,728-004,1,"S/. 4,710.00",01/10/2024,15/10/2024,3f515b55-9f9b-4d75-9966-48fa0e718c84
"SECRETARIO JUDICIAL
",PODER JUDICIAL,UCAYALI - CALLERIA,728-006,1,"S/. 5,670.00",01/10/2024,15/10/2024,11b549b9-c5b9-4af0-86cd-3ae6860b6631
"ACOMPAÑANTE TECNICO PARA EL SERVICIO DE ACOMPAÑAMIENTO A FAMILIAS
",PROGRAMA NACIONAL CUNA MAS,UCAYALI - CALLERIA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1149,1,"S/. 3,014.19",01/10/2024,15/10/2024,9fd4f6ac-8501-480d-9e34-c307ae0c110c
"CONDUCTOR/A DE VEÍCULO FLUVIAL
",DEFENSORIA DEL PUEBLO,UCAYALI - CALLERIA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-156,1,"S/. 2,800.00",30/09/2024,14/10/2024,e648c4ca-02a2-4c68-8b96-c28e0a3dd717
"TRABAJADOR(A) SOCIAL
",PROGRAMA INTEGRAL NACIONAL PARA EL BIENESTAR FAMILIAR - INABIF,CUSCO - PICHARI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-260,1,"S/. 3,500.00",11/10/2024,24/10/2024,457f758b-34a0-4c6a-8b9d-a5856008f2c0
"PSICOLOGO(A) I
",PROGRAMA INTEGRAL NACIONAL PARA EL BIENESTAR FAMILIAR - INABIF,CUSCO - PICHARI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-260,1,"S/. 3,500.00",11/10/2024,24/10/2024,a460355b-fc5f-4e66-bcc5-a7d96cac1b7c
"PERSONAL DE ATENCION PERMANENTE
",PROGRAMA INTEGRAL NACIONAL PARA EL BIENESTAR FAMILIAR - INABIF,CUSCO - PICHARI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-260,2,"S/. 2,000.00",11/10/2024,24/10/2024,fcd772c0-4c23-4e06-bf5e-243f3fefaa6f
"COORDINADOR (A)
",PROGRAMA INTEGRAL NACIONAL PARA EL BIENESTAR FAMILIAR - INABIF,CUSCO - PICHARI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-260,1,"S/. 6,000.00",11/10/2024,24/10/2024,8c06cd4c-cd02-4cdb-8d19-b21e5e3576c8
"SERENO DE PATRULLAJE MOTORIZADO
",MUNICIPALIDAD PROVINCIAL DEL CUSCO,CUSCO - CUSCO,728-010,20,"S/. 1,800.00",11/10/2024,24/10/2024,da8dfede-6c0b-4db0-ad7e-a64b497973cf
"SERENO A PIE
",MUNICIPALIDAD PROVINCIAL DEL CUSCO,CUSCO - CUSCO,728-010,80,"S/. 1,480.00",11/10/2024,24/10/2024,a8dcf308-66c4-45be-87dc-4fd3521aa980
"REGISTRADOR PUBLICO
",SUPERINTENDENCIA NACIONAL DE LOS REGISTROS PUBLICOS,CUSCO - CUSCO,728-002,3,"S/. 6,900.00",11/10/2024,24/10/2024,a1719640-2d9d-400c-8073-6cbac32c281a
"PILOTO DE AMBULANCIA
",DIRECCION REGIONAL DE SALUD CUSCO,CUSCO - CUSCO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-05,1,"S/. 1,914.19",11/10/2024,24/10/2024,f94eb0f3-8898-4cff-9bf7-5ed121a700db
"MEDICO
",DIRECCION REGIONAL DE SALUD CUSCO,CUSCO - CUSCO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-05,2,"S/. 5,314.19",11/10/2024,24/10/2024,28fc1fbc-934e-40fc-8e40-06112cf1a40c
"ENFERMERA/O
",DIRECCION REGIONAL DE SALUD CUSCO,CUSCO - CUSCO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-05,1,"S/. 3,014.19",11/10/2024,24/10/2024,ecf00eed-8f5e-4755-bbf4-15d5900a8fb2
"TECNICO VERIFICADOR DE ARMAS
","SUPERINTENDENCIA NACIONAL DE CONTROL DE SERVICIOS DE SEGURIDAD, ARMAS, MUNICIONES Y EXPLOSIVOS DE US",CUSCO - CUSCO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-144,1,"S/. 3,500.00",11/10/2024,24/10/2024,9815cf33-eaa2-4614-b1d0-0b2575a87072
"TRABAJADOR(A) SOCIAL
",PROGRAMA INTEGRAL NACIONAL PARA EL BIENESTAR FAMILIAR - INABIF,CUSCO - CUSCO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-260,1,"S/. 3,500.00",11/10/2024,24/10/2024,ca18a0ed-316f-4e4d-a442-4db8e6c2d8fd
"PERSONAL DE ATENCION PERMANENTE
",PROGRAMA INTEGRAL NACIONAL PARA EL BIENESTAR FAMILIAR - INABIF,CUSCO - CUSCO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-260,1,"S/. 2,000.00",11/10/2024,24/10/2024,8fbeec31-29d9-4539-80bc-c7a2761dd6f3
"PERSONAL DE ATENCION PERMANENTE
",PROGRAMA INTEGRAL NACIONAL PARA EL BIENESTAR FAMILIAR - INABIF,CUSCO - CUSCO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-260,3,"S/. 2,000.00",11/10/2024,24/10/2024,953ca0be-4beb-4156-95f0-ba14e8a63806
"DEFENSOR PÚBLICO DE DEFENSA DE VÍCTIMAS
",MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS,CUSCO - CUSCO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-902,1,"S/. 5,114.19",11/10/2024,24/10/2024,68aadb73-cf61-4f2a-9c3a-c52b743dbee6
"SERENO DE PATRULLAJE NO MOTORIZADO
",MUNICIPALIDAD DISTRITAL SAN SEBASTIAN,CUSCO - SAN SEBASTIAN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-009,12,"S/. 1,650.00",11/10/2024,24/10/2024,befe20eb-5e12-42ce-9ace-62a0ea29276c
"SERENO DE PATRULLAJE MOTORIZADO
",MUNICIPALIDAD DISTRITAL SAN SEBASTIAN,CUSCO - SAN SEBASTIAN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-009,8,"S/. 1,850.00",11/10/2024,24/10/2024,1686868f-351a-4a2f-b469-e749376c4dee
"PERSONAL DE ATENCIÓN PERMANENTE
",PROGRAMA INTEGRAL NACIONAL PARA EL BIENESTAR FAMILIAR - INABIF,CUSCO - SAN SEBASTIAN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-260,5,"S/. 2,000.00",11/10/2024,24/10/2024,de199767-b4be-4899-a0c4-e0cd2fe05467
"ANALISTA DE CONTROL INSTITUCIONAL
",ZONA REGISTRAL N X SEDE CUSCO,CUSCO - WANCHAQ,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-30,1,"S/. 3,500.00",11/10/2024,24/10/2024,1249a174-c10f-4386-b4eb-88f1ef4d32d9
"TECNICO ADMINISTRATIVO – TECNICO DE ULE
",MUNICIPALIDAD DISTRITAL DE LARES,CUSCO - LARES,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-005,1,"S/. 2,500.00",11/10/2024,24/10/2024,90942e94-b8db-4bd7-bd2d-062444953f8a
"TECNICO II RESPONSABLE DE MESA DE PARTES
",MUNICIPALIDAD PROVINCIAL DE CANCHIS,CUSCO - SICUANI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,500.00",11/10/2024,24/10/2024,0025ee85-b147-431a-8a4b-d5b4581b9a33
"TECNICO II  DE LA DIVISION DE SEGURIDAD CIUDADANA
",MUNICIPALIDAD PROVINCIAL DE CANCHIS,CUSCO - SICUANI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,700.00",11/10/2024,24/10/2024,dfc7d0cf-565f-45a9-8e29-b5edb0409b68
"TECNICO  RESPONSABLE DE RECEPCION DE BIENES Y MATERIALES.
",MUNICIPALIDAD PROVINCIAL DE CANCHIS,CUSCO - SICUANI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,500.00",11/10/2024,24/10/2024,a80c3d26-a6b0-42cb-9da1-2193619bf04f
"RESPONSABLE DE REGISTRO DE LA INFORMACION EN EL SISTEMA DE MANTENIMIENTO VIAL -  SMV
",MUNICIPALIDAD PROVINCIAL DE CANCHIS,CUSCO - SICUANI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 3,500.00",11/10/2024,24/10/2024,1f0516e2-a30c-41e2-b4c5-0a54f22f7f3e
"RESPONSABLE DE LIQUIDACION TÉCNICA
",MUNICIPALIDAD PROVINCIAL DE CANCHIS,CUSCO - SICUANI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 3,500.00",11/10/2024,24/10/2024,e29e4d15-5755-4e1d-b05e-d0aa8292fda3
"RESPONSABLE DE LIQUIDACION FINANCIERA
",MUNICIPALIDAD PROVINCIAL DE CANCHIS,CUSCO - SICUANI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 3,500.00",11/10/2024,24/10/2024,b429f0e1-58cf-424e-b68a-579c5ae2e192
"PROFESIONAL EN PSICOLOGÍA
",UNIDAD DE SERVICIOS EDUCATIVOS CANCHIS,CUSCO - SICUANI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-10,1,"S/. 2,614.19",11/10/2024,24/10/2024,b49fb47e-eb5e-4a91-af56-589872a29506
"PROFESIONAL I PARA LA SUB GERENCIA DE TRANSPORTE
",MUNICIPALIDAD PROVINCIAL DE CANCHIS,CUSCO - SICUANI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 4,500.00",11/10/2024,24/10/2024,d7825ecf-68f2-4643-a30b-6e2c26fdc1ef
"PLANILLERO SENIOR
",MUNICIPALIDAD PROVINCIAL DE CANCHIS,CUSCO - SICUANI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 3,500.00",11/10/2024,24/10/2024,00ef24ba-4ac4-4d06-9a5d-41fcadba3c83
"ORIENTADOR AL CONTRIBUYENTE
",MUNICIPALIDAD PROVINCIAL DE CANCHIS,CUSCO - SICUANI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,300.00",11/10/2024,24/10/2024,8dffccea-9c93-445b-a4be-623a4c0ce8d7
"NOTIFICADOR
",MUNICIPALIDAD PROVINCIAL DE CANCHIS,CUSCO - SICUANI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 1,800.00",11/10/2024,24/10/2024,b3116c24-33e0-49db-b34d-11ffd9cb5959
"MEDICO OCUPACIONAL
",MUNICIPALIDAD PROVINCIAL DE CANCHIS,CUSCO - SICUANI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 4,500.00",11/10/2024,24/10/2024,ccba7fe4-c191-4c62-825c-009ba9b42910
"JEFE DE OPERACIONES
",MUNICIPALIDAD PROVINCIAL DE CANCHIS,CUSCO - SICUANI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 4,500.00",11/10/2024,24/10/2024,c41b381e-74fa-4d5c-9c86-1488f106b0f9
"JEFE DE LA DIVISION DE TERMINAL TERRESTRE
",MUNICIPALIDAD PROVINCIAL DE CANCHIS,CUSCO - SICUANI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 4,000.00",11/10/2024,24/10/2024,1aaacf5d-5fe6-46f5-bf4b-8e2246e42e32
"INSPECTOR
",MUNICIPALIDAD PROVINCIAL DE CANCHIS,CUSCO - SICUANI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,4,"S/. 1,800.00",11/10/2024,24/10/2024,235659d5-420b-45be-ac22-070343a41550
"GENERADOR TECNICO DE ORDENES DE SERVICIO
",MUNICIPALIDAD PROVINCIAL DE CANCHIS,CUSCO - SICUANI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 3,000.00",11/10/2024,24/10/2024,18c10254-be8e-4513-8ee7-95a5304b8fb4
"FISCALIZADOR TRIBUTARIO
",MUNICIPALIDAD PROVINCIAL DE CANCHIS,CUSCO - SICUANI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,300.00",11/10/2024,24/10/2024,3c937d32-327a-48bd-9337-84f0230ee2d7
"ESPECIALISTA PARA LA GERENCIA DE SERVICOS PUBLICOS MUNICIPALES
",MUNICIPALIDAD PROVINCIAL DE CANCHIS,CUSCO - SICUANI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 3,500.00",11/10/2024,24/10/2024,ddb128ca-5686-446d-8863-c3ffcc62490b
"ESPECIALISTA LEGAL DE SECRETARIA GENERAL
",MUNICIPALIDAD PROVINCIAL DE CANCHIS,CUSCO - SICUANI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 4,500.00",11/10/2024,24/10/2024,90cc2902-1d43-4984-81ed-0e0889f1be58
"ESPECIALISTA III PARA LA SUB GERENCIA DE TRANSPORTE
",MUNICIPALIDAD PROVINCIAL DE CANCHIS,CUSCO - SICUANI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 3,500.00",11/10/2024,24/10/2024,027e9d93-5502-488e-905a-95227dd67726
"ESPECIALISTA II DE LA UNIDAD DE FISCALIZACION
",MUNICIPALIDAD PROVINCIAL DE CANCHIS,CUSCO - SICUANI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 4,000.00",11/10/2024,24/10/2024,74b2fc0d-38d6-489e-a3dd-e339a5f8d6ee
"ESPECIALISTA EN SANEAMIENTO BÁSICO Y RECURSOS NATURALES
",MUNICIPALIDAD PROVINCIAL DE CANCHIS,CUSCO - SICUANI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 4,000.00",11/10/2024,24/10/2024,2bd0d08c-eabc-4b7e-a66a-e976f6de0506
"ESPECIALISTA EN RECURSOS HUMANOS
",MUNICIPALIDAD PROVINCIAL DE CANCHIS,CUSCO - SICUANI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 4,000.00",11/10/2024,24/10/2024,7e317acf-5340-4f4e-be68-2dfb21b7500b
"ESPECIALISTA EN MATERIA LABORAL
",MUNICIPALIDAD PROVINCIAL DE CANCHIS,CUSCO - SICUANI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 4,000.00",11/10/2024,24/10/2024,22f99387-91ed-4151-9f44-4f49881fb7a4
"ESPECIALISTA EN GESTION DE RESIDUOS SÓLIDOS Y AREAS VERDES
",MUNICIPALIDAD PROVINCIAL DE CANCHIS,CUSCO - SICUANI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 4,000.00",11/10/2024,24/10/2024,9a61e8f6-68d0-45ad-bf2d-8b0859739d19
"ESPECIALISTA EN CONTRATACIONES DEL ESTADO
",MUNICIPALIDAD PROVINCIAL DE CANCHIS,CUSCO - SICUANI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 4,500.00",11/10/2024,24/10/2024,313d8d0f-739b-454d-b4c0-ed02ea19e87a
"ESPECIALISTA EN CONTRATACIONES DEL ESTADO
",MUNICIPALIDAD PROVINCIAL DE CANCHIS,CUSCO - SICUANI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 4,000.00",11/10/2024,24/10/2024,9d34ff86-1c8e-41ee-a4a4-c904337ee68e
"ESPECIALISTA DE SEGURIDAD Y SALUD EN EL TRABAJO
",MUNICIPALIDAD PROVINCIAL DE CANCHIS,CUSCO - SICUANI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 4,000.00",11/10/2024,24/10/2024,54e9374b-57cc-48a2-9386-8e4b11afa0e4
"ESPECIALISTA DE LA SUB GERENCIA DE INFORMACIÓN, EVALUACIÓN Y CALIDAD AMBIENTAL
",MUNICIPALIDAD PROVINCIAL DE CANCHIS,CUSCO - SICUANI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 4,000.00",11/10/2024,24/10/2024,51898bf7-6fbb-431b-99c5-6e34bf1ee996
"ESPECIALISTA DE LA OFICINA DE GESTION DE RIESGOS DE DESASTRE Y DEFENSA CIVIL
",MUNICIPALIDAD PROVINCIAL DE CANCHIS,CUSCO - SICUANI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 4,500.00",11/10/2024,24/10/2024,830d94ab-5f9f-4a5d-b89a-277adb60da5b
"ESPECIALISTA DE LA OFICINA DE COMUNICACION E IMAGEN INSTITUCIONAL
",MUNICIPALIDAD PROVINCIAL DE CANCHIS,CUSCO - SICUANI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 4,000.00",11/10/2024,24/10/2024,f8d82dd7-81d8-4865-be80-6a41febae600
