position,institution,ubication,num_conv,n_vac,wage,begin_date,end_date
"MEDICO CIRUJANO GENERAL
",UNIDAD EJECUTORA HOSPITAL II-2 TARAPOTO,SAN MARTIN - TARAPOTO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,1,"S/. 6,986.00",25/09/2024,09/10/2024
"MEDICO INTERNISTA
",UNIDAD EJECUTORA HOSPITAL II-2 TARAPOTO,SAN MARTIN - TARAPOTO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,1,"S/. 6,986.00",25/09/2024,09/10/2024
"TECNICO EN ENFERMERIA
",UNIDAD EJECUTORA HOSPITAL II-2 TARAPOTO,SAN MARTIN - TARAPOTO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,1,"S/. 1,800.00",25/09/2024,09/10/2024
"TECNICO ADMINISTRATIVO I
",CORTE SUPERIOR DE JUSTICIA DE SAN MARTIN,SAN MARTIN - RIOJA,728-003,1,"S/. 3,840.00",25/09/2024,09/10/2024
"ASISTENTE LEGAL
",GOBIERNO REGIONAL SAN MARTIN,SAN MARTIN - MOYOBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-018,1,"S/. 3,650.00",25/09/2024,09/10/2024
"ASISTENTE LEGAL DE GESTIÓN DE RECURSOS HUMANOS
",DIRECCION REGIONAL DE EDUCACION SAN MARTIN,SAN MARTIN - MOYOBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1,1,"S/. 2,614.19",25/09/2024,09/10/2024
"ASISTENTE TEMATICO EN DESARROLLO DE SISTEMAS
",GOBIERNO REGIONAL SAN MARTIN,SAN MARTIN - MOYOBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-018,1,"S/. 2,500.00",25/09/2024,09/10/2024
"BIOLOGO
",GOBIERNO REGIONAL SAN MARTIN,SAN MARTIN - MOYOBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-018,1,"S/. 3,014.19",25/09/2024,09/10/2024
"ESPECIALISTA ADMINISTRATIVO I
",DIRECCION REGIONAL DE EDUCACION SAN MARTIN,SAN MARTIN - MOYOBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1,1,S/. 980.25,25/09/2024,09/10/2024
"ESPECIALISTA TEMATICO EN ALIMENTACION Y NUTRICION
",GOBIERNO REGIONAL SAN MARTIN,SAN MARTIN - MOYOBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-018,1,"S/. 2,714.19",25/09/2024,09/10/2024
"ESPECIALISTA TEMATICO EN ESTRATEGIA SANITARIA TBC/HANSEN
",GOBIERNO REGIONAL SAN MARTIN,SAN MARTIN - MOYOBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-018,1,"S/. 3,650.00",25/09/2024,09/10/2024
"MEDICO
",UNIDAD EJECUTORA HOSPITAL II-2 TARAPOTO,SAN MARTIN - TARAPOTO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,2,"S/. 5,200.00",25/09/2024,09/10/2024
"ESPECIALISTA DE ESTUDIOS Y PROYECTOS
",MUNICIPALIDAD PROVINCIAL DE PICOTA,SAN MARTIN - PICOTA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,500.00",25/09/2024,09/10/2024
"ESPECIALISTA DE INCLUSION SOCIAL.
",MUNICIPALIDAD PROVINCIAL DE PICOTA,SAN MARTIN - PICOTA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,500.00",25/09/2024,09/10/2024
"FISCALIZADOR.
",MUNICIPALIDAD PROVINCIAL DE PICOTA,SAN MARTIN - PICOTA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 1,600.00",25/09/2024,09/10/2024
"PSICOLOGO.
",MUNICIPALIDAD PROVINCIAL DE PICOTA,SAN MARTIN - PICOTA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,000.00",25/09/2024,09/10/2024
"APOYO ADMINISTRATIVO EN LAS AREAS DE NOTIFICACIONES (JUANJUI)
",CORTE SUPERIOR DE JUSTICIA DE SAN MARTIN,SAN MARTIN - JUANJUI,D.LEG 1057 - DETERMINADO (SUPLENCIA)-032,1,"S/. 1,300.00",24/09/2024,07/10/2024
"JEFE DE LA OFICINA DE PRODUCCION DE AGUA POTABLE Y TRATAMIENTO DE AGUAS RESIDUALES
",EMPRESA PRESTADORA DE SERVICIOS DE SANEAMIENTO DE MOYOBAMBA SOCIEDAD ANÓNIMA - EPS MOYOBAMBA S.A.,SAN MARTIN - MOYOBAMBA,728-004,1,"S/. 1,906.03",24/09/2024,07/10/2024
"APOYO ADMINISTRATIVO EN LAS AREAS DE NOTIFICACIONES (NUEVA CAJAMARCA)
",CORTE SUPERIOR DE JUSTICIA DE SAN MARTIN,SAN MARTIN - NUEVA CAJAMARCA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-032,1,"S/. 1,300.00",24/09/2024,07/10/2024
"CONCURSO PUBLICO DE MERITOS ABIERTO- ANALISTA DE ASUNTOS PRODUCTIVOS DE OFICINA ZONAL
",COMIS.NAC.PARA DESAR.Y VIDA SIN DROGAS,SAN MARTIN - TOCACHE,LEY 30057-006,1,"S/. 5,400.00",23/09/2024,04/10/2024
"CONVOCATORIA PARA LA CONTRATACIÓN ADMINISTRATIVA DE SERVICIO CAS (NECESIDAD  TRANSITORIA) DE UN/A (01) ADMISIONISTA PARA CENTRO DE EMERGENCIA MUJER (CEM) COMISARIA NUEVA CAJAMARCA - SAN MARTIN
",PROGR NAC PARA LA PREVENC Y ERRADIC DE LA VIOLENCIA CONTRA LAS MUJERES E INTEG DEL GRUP FAM-AURORA,SAN MARTIN - NUEVA CAJAMARCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-480,1,"S/. 2,500.00",20/09/2024,03/10/2024
"CONCURSO PUBLICO DE MERITOS ABIERTO-ANALISTA DE CONTROL DE OFERTA DE DROGAS DE OFICINAS ZONALES
",COMIS.NAC.PARA DESAR.Y VIDA SIN DROGAS,SAN MARTIN - TOCACHE,LEY 30057-005,1,"S/. 5,400.00",20/09/2024,03/10/2024
"CONCURSO PUBLICO DE MERITOS ABIERTO-ANALISTA DE PROYECTOS DE INVERSIÓN EN INFRAESTRUCTURA DE OFICINA ZONAL
",COMIS.NAC.PARA DESAR.Y VIDA SIN DROGAS,SAN MARTIN - TOCACHE,LEY 30057-003,1,"S/. 4,950.00",20/09/2024,03/10/2024
"TRABAJADOR DE SERVICIO II
",DIRECCION REGIONAL DE EDUCACION SAN MARTIN,SAN MARTIN - MOYOBAMBA,276-1,1,S/. 971.65,19/09/2024,02/10/2024
"TÉCNICO ADMINISTRATIVO DEL SISTEMA NEXUS
",DIRECCION REGIONAL DE EDUCACION SAN MARTIN,SAN MARTIN - MOYOBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-10,1,"S/. 2,514.19",19/09/2024,02/10/2024
"ESPECIALISTA EN RACIONALIZACIÓN
",DIRECCION REGIONAL DE EDUCACION SAN MARTIN,SAN MARTIN - MOYOBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-10,1,"S/. 3,014.19",19/09/2024,02/10/2024
"OPERADOR EN TOPOGRAFIA
",ORGANISMO DE FORMALIZACION DE LA PROPIEDAD INFORMAL - COFOPRI,UCAYALI - CALLERIA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-287,1,"S/. 2,200.00",02/10/2024,16/10/2024
"ANALISTA DE ADMINISTRACION
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 4,000.00",02/10/2024,16/10/2024
"SUB GERENTE DE DESARROLLO E INCLUSION SOCIAL
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 5,000.00",02/10/2024,16/10/2024
"SERENO MUNICIPAL
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,7,"S/. 1,750.00",02/10/2024,16/10/2024
"PSICOLOGO (A)
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 4,500.00",02/10/2024,16/10/2024
"JEFE DE OFICINA DE DESARROLLO DE PUEBLOS ORIGINARIOS Y COOPERACIÓN INTERNACIONAL
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 6,000.00",02/10/2024,16/10/2024
"JEFE DE OFICINA DE DEFENSA CIVIL Y DE GESTION DE RIESGOS DE DESASTRES
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 6,000.00",02/10/2024,16/10/2024
"JEFE DE OFICINA DE ASESORIA JURÍDICA
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 6,000.00",02/10/2024,16/10/2024
"ESPECIALISTA EN PLANEAMIENTO, PRESUPUESTO Y MODERNIZACIÓN
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,2,"S/. 5,000.00",02/10/2024,16/10/2024
"ESPECIALISTA DE TESORERIA
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 5,000.00",02/10/2024,16/10/2024
"ESPECIALISTA DE RECAUDACION TRIBUTARIA Y FISCALIZACION
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 5,000.00",02/10/2024,16/10/2024
"ESPECIALISTA DE OBRAS, LIQUIDACIONES Y DE CATASTRO URBANO Y RURAL
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 4,500.00",02/10/2024,16/10/2024
"ESPECIALISTA DE LOGISTICA
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 5,000.00",02/10/2024,16/10/2024
"ESPECIALISTA DE ESTUDIOS Y PROYECTOS
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,2,"S/. 4,500.00",02/10/2024,16/10/2024
"ESPECIALISTA DE DESARROLLO E INCLUSION SOCIAL
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 4,500.00",02/10/2024,16/10/2024
"AUXILIAR ADMINISTRATIVO
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 1,800.00",02/10/2024,16/10/2024
"AUXILIAR ADMINISTRATIVO
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,2,"S/. 1,800.00",02/10/2024,16/10/2024
"AUXILIAR ADMINISTRATIVO
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,2,"S/. 1,800.00",02/10/2024,16/10/2024
"AUXILIAR ADMINISTRATIVO
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 1,800.00",02/10/2024,16/10/2024
"ASISTENTE SOCIAL
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 2,300.00",02/10/2024,16/10/2024
"APOYO EN INFORMÁTICA
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 2,300.00",02/10/2024,16/10/2024
"APOYO EN DISEÑO GRÁFICO
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,2,"S/. 2,300.00",02/10/2024,16/10/2024
"APOYO EN COMUNICACIÓN
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 2,300.00",02/10/2024,16/10/2024
"APOYO ADMINISTRATIVO
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 2,300.00",02/10/2024,16/10/2024
"APOYO ADMINISTRATIVO
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 2,300.00",02/10/2024,16/10/2024
"APOYO ADMINISTRATIVO
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,2,"S/. 2,300.00",02/10/2024,16/10/2024
"APOYO ADMINISTRATIVO
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,2,"S/. 2,300.00",02/10/2024,16/10/2024
"APOYO ADMINISTRATIVO
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 2,300.00",02/10/2024,16/10/2024
"APOYO ADMINISTRATIVO
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,4,"S/. 2,300.00",02/10/2024,16/10/2024
"APOYO ADMINISTRATIVO
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 2,300.00",02/10/2024,16/10/2024
"APOYO ADMINISTRATIVO
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 2,300.00",02/10/2024,16/10/2024
"ANALISTA EN OBRAS, LIQUIDACIONES Y DE CATASTRO URBANO Y RURAL
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 4,000.00",02/10/2024,16/10/2024
"ANALISTA DE DESARROLLO E INCLUSION SOCIAL
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 3,000.00",02/10/2024,16/10/2024
"ANALISTA DE ATENCIÓN AL CIUDADANO Y GESTIÓN DOCUMENTAL
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 4,500.00",02/10/2024,16/10/2024
"ANALISTA DE ASESORIA JURÍDICA
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 4,500.00",02/10/2024,16/10/2024
"ANALISTA DE ADMINISTRACION
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 4,000.00",02/10/2024,16/10/2024
"TÉCNICO DE INFORMÁTICA, SOPORTE TÉCNICO Y ESTADÍSTICA
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 3,000.00",02/10/2024,16/10/2024
"SECRETARIO JUDICIAL
",PODER JUDICIAL,UCAYALI - CALLERIA,728-006,1,"S/. 5,670.00",01/10/2024,15/10/2024
"ASISTENTE JURISDIC. DE JUZGADO
",PODER JUDICIAL,UCAYALI - CALLERIA,728-004,1,"S/. 4,710.00",01/10/2024,15/10/2024
"ACOMPAÑANTE TECNICO PARA EL SERVICIO DE ACOMPAÑAMIENTO A FAMILIAS
",PROGRAMA NACIONAL CUNA MAS,UCAYALI - CALLERIA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1149,1,"S/. 3,014.19",01/10/2024,15/10/2024
"ESPECIALISTA EN CONVIVENCIA ESCOLAR
",UNIDAD DE GESTION EDUCATIVA LOCAL DE PADRE ABAD,UCAYALI - PADRE ABAD,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-226,1,"S/. 3,500.00",01/10/2024,15/10/2024
"CONDUCTOR/A DE VEÍCULO FLUVIAL
",DEFENSORIA DEL PUEBLO,UCAYALI - CALLERIA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-156,1,"S/. 2,800.00",30/09/2024,14/10/2024
"ASISTENTE TÉCNICO  EN GESTION SOCIAL
",PROGRAMA NACIONAL DE SANEAMIENTO RURAL,UCAYALI - RAYMONDI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-091,1,"S/. 5,114.19",27/09/2024,11/10/2024
"DIRECTOR/A
",MINISTERIO DE LA MUJER Y POBLACIONES VULNERABLES,UCAYALI - CALLERIA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-263,1,"S/. 8,000.00",27/09/2024,11/10/2024
"GESTOR/A INSTITUCIONAL
",PROGRAMA NACIONAL ÑPLATAFORMAS DE ACCIÓN PARA LA INCLUSIÓN SOCIAL-PAISÑ,UCAYALI - RAYMONDI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-121,1,"S/. 3,000.00",26/09/2024,10/10/2024
"TRADUCTOR E INTERPRETE (ESPECIALIZADO EN LENGUAS ORIGINARIAS Y/O SEÑAS)
",MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS,UCAYALI - CALLERIA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-858,1,"S/. 5,114.19",26/09/2024,10/10/2024
"RESPONSABLE DEL PROGRAMA DE VASO DE LECHE
",MUNICIPALIDAD DISTRITAL DE MANANTAY,UCAYALI - MANANTAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 4,000.00",25/09/2024,09/10/2024
"APOYO ADMINISTRATIVO
",MUNICIPALIDAD DISTRITAL DE MANANTAY,UCAYALI - MANANTAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,5,"S/. 1,400.00",25/09/2024,09/10/2024
"APOYO AL CUSTODIO DE VIGILANCIA
",MUNICIPALIDAD DISTRITAL DE MANANTAY,UCAYALI - MANANTAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,35,"S/. 1,300.00",25/09/2024,09/10/2024
"APOYO EN ACCIONES AL SERENAZGO
",MUNICIPALIDAD DISTRITAL DE MANANTAY,UCAYALI - MANANTAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,45,"S/. 1,200.00",25/09/2024,09/10/2024
"APOYO EN CARRO RECOLECTOR
",MUNICIPALIDAD DISTRITAL DE MANANTAY,UCAYALI - MANANTAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,30,"S/. 1,200.00",25/09/2024,09/10/2024
"APOYO EN EL ÁREA DE PARQUES Y JARDINES
",MUNICIPALIDAD DISTRITAL DE MANANTAY,UCAYALI - MANANTAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,20,"S/. 1,200.00",25/09/2024,09/10/2024
"CHÓFER DE UNIDADES MÓVILES
",MUNICIPALIDAD DISTRITAL DE MANANTAY,UCAYALI - MANANTAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,15,"S/. 1,600.00",25/09/2024,09/10/2024
"ADMINISTRADOR DEL MERCADO MUNICIPAL N° 1
",MUNICIPALIDAD DISTRITAL DE MANANTAY,UCAYALI - MANANTAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 4,000.00",25/09/2024,09/10/2024
"PROMOTOR SOCIAL
",MUNICIPALIDAD DISTRITAL DE MANANTAY,UCAYALI - MANANTAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,15,"S/. 1,600.00",25/09/2024,09/10/2024
"POLICIA MUNICIPAL
",MUNICIPALIDAD DISTRITAL DE MANANTAY,UCAYALI - MANANTAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,5,"S/. 1,400.00",25/09/2024,09/10/2024
"NOTIFICADOR
",MUNICIPALIDAD DISTRITAL DE MANANTAY,UCAYALI - MANANTAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,3,"S/. 1,600.00",25/09/2024,09/10/2024
"INSPECTOR MUNICIPAL
",MUNICIPALIDAD DISTRITAL DE MANANTAY,UCAYALI - MANANTAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,15,"S/. 1,400.00",25/09/2024,09/10/2024
"FISCALIZADOR
",MUNICIPALIDAD DISTRITAL DE MANANTAY,UCAYALI - MANANTAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,8,"S/. 1,500.00",25/09/2024,09/10/2024
"EJECUTOR COACTIVO
",MUNICIPALIDAD DISTRITAL DE MANANTAY,UCAYALI - MANANTAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 4,000.00",25/09/2024,09/10/2024
"CONCURSO PUBLICO DE MERITOS ABIERTO- SECRETARIA(O) DE OFICINA ZONAL
",COMIS.NAC.PARA DESAR.Y VIDA SIN DROGAS,UCAYALI - CALLERIA,LEY 30057-012,1,"S/. 2,457.14",23/09/2024,04/10/2024
"CONCURSO PUBLICO DE MERITOS ABIERTO- ANALISTA DE CONTROL DE LA OFERTA DE DROGAS DE OFICINAS ZONALES
",COMIS.NAC.PARA DESAR.Y VIDA SIN DROGAS,UCAYALI - CALLERIA,LEY 30057-010,1,"S/. 5,400.00",23/09/2024,04/10/2024
"INSPECTOR
","SUPERINTENDENCIA NACIONAL DE CONTROL DE SERVICIOS DE SEGURIDAD, ARMAS, MUNICIONES Y EXPLOSIVOS DE US",UCAYALI - CALLERIA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-124,1,"S/. 3,500.00",23/09/2024,04/10/2024
"ASISTENTE ADMINISTRATIVO
","SUPERINTENDENCIA NACIONAL DE CONTROL DE SERVICIOS DE SEGURIDAD, ARMAS, MUNICIONES Y EXPLOSIVOS DE US",UCAYALI - CALLERIA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-123,1,"S/. 3,500.00",23/09/2024,04/10/2024
"ANALISTA OPERATIVO PARA LA FIZCALIZACIÓN ADMINISTRATIVA
","SUPERINTENDENCIA NACIONAL DE CONTROL DE SERVICIOS DE SEGURIDAD, ARMAS, MUNICIONES Y EXPLOSIVOS DE US",UCAYALI - CALLERIA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-125,1,"S/. 5,000.00",23/09/2024,04/10/2024
"ESPECIALISTA DE LA UNIDAD TERRITORIAL DE UCAYALI
",FONDO DE SALUD PARA LA POLICIA NACIONAL,UCAYALI - YARINACOCHA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-45,1,"S/. 9,000.00",20/09/2024,03/10/2024
"EVALUADOR/A CONTABLE
",ORGANISMO SUPERVISOR DE LAS CONTRATACIONES DEL ESTADO - OSCE,UCAYALI - CALLERIA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-223,1,"S/. 4,500.00",20/09/2024,03/10/2024
"ENFERMERO (A)
",UNIDAD EJECUTORA SALUD SAN IGNACIO,CAJAMARCA - SAN IGNACIO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-16,1,"S/. 2,000.00",02/10/2024,16/10/2024
"BIÓLOGO Y/O TECNÓLOGO MEDICO
",UNIDAD EJECUTORA SALUD SAN IGNACIO,CAJAMARCA - SAN IGNACIO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-16,1,"S/. 2,600.00",02/10/2024,16/10/2024
"PROFESIONAL EN TECNOLOGÍA MÉDICA CON MENCIÓN EN TERAPIA FÍSICA, OCUPACIONAL O DE LENGUAJE PARA CEBE
",UNIDAD DE GESTION EDUCATIVA LOCAL SAN MARCOS - UGEL SAN MARCOS,CAJAMARCA - PEDRO GALVEZ,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-26,1,S/. 002.81,02/10/2024,16/10/2024
"TÉCNICO NEXUS
",UNIDAD DE GESTION EDUCATIVA,CAJAMARCA - CUTERVO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-010,1,"S/. 2,714.19",02/10/2024,16/10/2024
"ASISTENTE ADMINISTRATIVO ACTAS, CERTIFICADO Y ARCHIVO
",UNIDAD DE GESTION EDUCATIVA,CAJAMARCA - CUTERVO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-010,1,"S/. 1,914.19",02/10/2024,16/10/2024
"COORDINADOR DE INNOVACIÓN Y SOPORTE TECNOLÓGICO
",UNIDAD DE GESTION EDUCATIVA,CAJAMARCA - CALLAYUC,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,1,"S/. 1,464.19",02/10/2024,16/10/2024
"TÉCNICO(A) EN LABORATORIO
",UNIDAD EJECUTORA SALUD SAN IGNACIO,CAJAMARCA - SAN IGNACIO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-16,1,"S/. 1,200.00",02/10/2024,16/10/2024
"TÉCNICO (A) EN ENFERMERIA
",UNIDAD EJECUTORA SALUD SAN IGNACIO,CAJAMARCA - SAN IGNACIO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-16,1,"S/. 1,400.00",02/10/2024,16/10/2024
